"region","name","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rel_p_D_delta","rel_p_H_delta","rel_p_ICU_delta","rho_pillar2_tests","seed_date_delta","start_date","ta_delta"
"south_west","mu_D",-3.98198580483293e-05,8.82146379455046e-05,-4.93828661556609e-06,-4.29424345888315e-05,5.13796828535008e-06,-1.37335382951164e-05,3.27188644277646e-06,2.53854001948884e-06,-3.01229769374449e-06,1.97807180951574e-06,8.37341223854853e-07,1.04262815249685e-06,-6.08526858251543e-06,1.29170873148444e-05,-2.38551797401744e-05,-1.74395428154174e-05,1.04990059580412e-05,-6.0049107234324e-08,-1.14994712707501e-05,1.42906351077498e-05,-1.98827280036364e-05,3.58019586258252e-05,-0.000134072419557104,9.03079328571441e-06,-8.03784533448644e-06,3.27989181487937e-06,-9.19475355453295e-07,9.43090574377157e-06,-1.45743773855884e-05,2.73292078706789e-06,-0.00134857570205458,1.39368317866432e-09,-5.14229818527463e-10,0.00244756055134009,0.000694567428376014,4.3067071542589e-05,3.55783893608569e-05,0.000218208308914448,7.4303930392928e-05,3.11334570735136e-05,-3.47454276140898e-05,-6.60314626309293e-06,4.88313011197947e-05,-7.06807104993872e-05,-0.000488558416013162,0.000118697464284656,3.55792809938613e-05,0.000486125757853561,3.60411394885399e-07,2.61991310167712e-07,0.000390311680037724,-0.000653050029654532,-0.000141515758332893,-0.000149619461911159,2.93068381440993e-07,0.000932109512119886,-0.0124916338569021,3.27837109230284e-05
"south_west","mu_D_2",9.20928120904513e-05,-0.000136508283531002,8.79243887780306e-06,-1.17253088480029e-05,1.36018699507827e-06,-1.03724782211029e-05,7.60383426341246e-06,-5.26392322309652e-06,1.65394871108329e-06,2.85890176573076e-06,-8.34148832295162e-07,9.27633332781283e-07,-4.32746241960287e-06,-3.2725923537498e-06,-2.05751518535395e-06,6.85035374476073e-07,-7.38202687117768e-06,1.44684875857024e-05,-2.26156104701807e-05,6.67893372314324e-06,-8.05850952221512e-06,5.13624337380853e-06,-6.73343369472847e-05,-3.64056771281923e-06,-6.81081176795348e-06,-4.55598362802745e-06,2.91414001269093e-06,-1.13595585716411e-06,2.8604507458536e-06,-3.02924253753081e-06,-6.7255447627825e-05,3.90580857554696e-09,-1.52294974432696e-09,0.000694567428376014,0.0013805579768385,0.000310314371980756,-7.4467775795719e-05,0.000272746854240468,-1.54664817056726e-06,3.72074467918007e-05,-5.89379235237269e-05,2.42485979552168e-05,-1.55048857935994e-05,-8.14575402744397e-05,-0.000281280855081185,7.42253541032152e-05,2.51745520652022e-05,0.000280902522476348,1.05500883073242e-07,8.1096907878722e-08,-0.000120854284909151,1.83821301613555e-05,4.60201217156618e-05,-0.000103046745279029,2.30823795585274e-07,-0.000776592401001281,-0.00351692158818495,3.0866677043792e-05
"south_west","mu_gamma_H",-0.000110627996118237,-0.000138988269525955,1.50594378352851e-05,-8.49174006967991e-06,3.79550689773412e-07,-7.57331843671485e-06,5.20209326148247e-06,-2.14768522967723e-06,-8.72256465074337e-06,2.82838369351321e-06,2.96826965022086e-07,-4.19365165980028e-07,-9.48404586920007e-06,-1.3854360870488e-06,4.76892391118375e-06,-3.80885169052722e-06,-7.99306826643616e-07,5.18894661318273e-06,-9.36317859101343e-06,-8.83422498854797e-07,-1.3432617548631e-05,2.34972535728833e-06,-6.30130338761913e-05,-4.49517506524653e-06,-4.57401384782876e-06,-3.2769043796652e-06,3.67793896654476e-06,-4.33636460137808e-06,-1.76595917149626e-06,4.87916854320342e-06,0.000236702360926565,-4.52393436046779e-10,3.53896452248925e-10,4.3067071542589e-05,0.000310314371980756,0.000694504436844141,-0.000201130988814817,0.0003699886963583,-8.03860446430024e-05,-1.6634982123216e-07,-4.83774086256351e-05,3.88531272893692e-05,-1.20584764973288e-05,-1.01140387431004e-05,-1.38808182751271e-05,9.38190123960684e-08,1.36360292967904e-05,-3.44352582983274e-05,-7.42180180903538e-07,-2.50190151961912e-07,0.000189210414158475,-0.000134776371434459,0.000488010010115682,-0.000498710448310876,2.32104301935103e-07,0.0031990907894174,-0.00188454881316336,3.32701133035293e-05
"south_west","mu_gamma_H_2",3.42201651076042e-05,6.47342656272129e-05,-5.83080587599655e-06,1.1120967114549e-05,-4.75963345400132e-07,1.08683242672605e-06,-2.24056203851328e-06,2.71792966829454e-06,-1.04232622580896e-06,2.24332977569142e-06,-1.01986258518557e-06,3.69740025570542e-07,5.19750404363004e-06,-3.28589129732449e-07,-1.33042053220508e-05,1.68251021752956e-06,-1.26046194111153e-06,-3.39420870245474e-06,7.82200296034362e-06,-1.59536960486673e-06,4.01212269460327e-06,-1.32013452486508e-06,2.84084564169891e-05,1.79765011389022e-08,3.33959625368738e-06,-1.12012398490881e-06,1.17114306791403e-06,-1.55102302239703e-06,5.31747687112358e-06,-3.28506296292695e-06,3.42959101505225e-06,2.36494188899533e-10,-1.91808104567624e-10,3.55783893608569e-05,-7.4467775795719e-05,-0.000201130988814817,0.000262684141406312,-0.000310886059814986,4.03131108713994e-06,3.94691539972851e-06,2.71553684981086e-05,-9.03112107639531e-06,-1.69049726464245e-05,-6.68362654711102e-05,-1.30046432450031e-06,3.89587751272791e-06,7.70611810940938e-08,-1.58242093305861e-05,1.80763815846758e-07,6.20681515934189e-08,-0.000124401406058591,-5.1104794705534e-05,5.57141275208801e-05,-1.46039260024788e-05,1.49090382114942e-07,-0.00110398783546835,0.0021499314536683,-1.22335032812885e-05
"south_west","mu_gamma_H_3",0.000177390036817972,-0.000243705264153272,1.23554535061627e-05,-2.8342385117183e-05,-2.00086540580933e-06,-1.96859260380169e-06,6.2481100896036e-06,-3.45789827437967e-06,-1.86117308096087e-06,-5.49648500019058e-06,2.47476000157954e-06,-2.45928339193027e-06,-1.03046732281935e-05,-3.55396388584114e-06,5.56211445195562e-06,-2.32226753799391e-06,7.70142088000693e-06,-3.4443586074924e-06,9.23361967386985e-06,-3.00024559401461e-06,-6.81970047772207e-06,-3.10670185506394e-07,-1.46500400891178e-05,2.30328775651716e-06,-1.54726648992992e-05,1.54168594532221e-06,5.78027316841104e-06,-3.40111847280341e-06,-2.89120205161836e-06,5.59511312714931e-06,-0.000967102347708212,2.89402502458473e-09,-7.83290330531781e-10,0.000218208308914448,0.000272746854240468,0.0003699886963583,-0.000310886059814986,0.000877385625876376,-7.92306019073897e-05,3.38773404537964e-05,-0.000161126389727639,2.08997176680681e-05,2.59667138085373e-05,0.000106832077166717,-5.14974793383019e-05,2.93359584225009e-05,1.24238778357732e-05,7.25413413819598e-05,-7.25279089014395e-07,-1.64860007893212e-07,0.000283580826626389,-2.44353707370863e-05,5.88857743865942e-05,-5.43496989327952e-05,-5.06983835151267e-07,0.00302380104781129,-0.00754040024145729,9.27141011183697e-06
"south_west","mu_gamma_H_4",1.71323462249425e-05,6.1343492227498e-05,-6.96834164163595e-06,7.45432765446446e-06,-1.35672380584949e-06,2.92413792034797e-06,-1.76152380668784e-06,5.07975724309474e-08,2.44634075639184e-06,1.20935222278441e-06,1.01611789027553e-07,4.04664003328929e-07,1.06245031231882e-06,7.24477028080227e-07,-1.44104689275815e-05,4.84612559447658e-06,-5.33953811507154e-06,4.98193357081291e-06,-4.59389603830597e-07,-4.56844585839587e-07,4.13286126963182e-06,-1.62740519988625e-06,9.82040981326853e-06,1.92293497194451e-06,3.42618160022835e-06,2.70555606568678e-07,1.70460649048149e-07,-7.79057395694196e-07,4.05158762257863e-06,-2.56043698535092e-06,0.000158239747337735,2.82425552487643e-09,-1.29677283549666e-09,7.4303930392928e-05,-1.54664817056726e-06,-8.03860446430024e-05,4.03131108713994e-06,-7.92306019073897e-05,0.000231723456635526,-3.19784063729228e-06,3.79373411728761e-05,-1.93982615883507e-05,4.32674173050101e-06,-1.62676431358214e-06,-7.22615927700603e-06,1.06693340190827e-05,-5.69497881506344e-07,6.1564685229479e-06,2.14384195412114e-07,5.27380094105502e-08,-0.000105730817865486,6.66160505027866e-05,-0.00045288138669962,0.0004000819001607,1.05761745089016e-07,-0.000518471387784022,0.00136366966825803,-1.00806143769004e-05
"south_west","p_G_D",2.74253919791296e-05,-1.64601503527126e-05,-2.60564296722594e-07,-1.46667071074195e-06,-1.14771049696337e-07,1.6725751017873e-07,-2.357835213997e-07,4.15747978841506e-07,-6.6520212539607e-07,4.23174269334742e-07,-6.7606645292079e-08,6.40573618504482e-08,-1.72474744713294e-07,-3.59387637165274e-07,-9.95275344350137e-08,2.08685596065113e-07,8.68892602008502e-08,1.07653796011582e-06,1.08112559843823e-07,-2.35257169585545e-07,1.27889328795691e-07,-4.15010626333901e-08,1.00225524139729e-06,-8.23304482046761e-09,-9.30480214460013e-07,1.31796718919444e-07,1.01220870515578e-06,-4.36294898055295e-08,-6.09677200733606e-07,3.83744798755021e-07,-9.72087518319471e-05,9.18212715317428e-10,-3.25448687689915e-10,3.11334570735136e-05,3.72074467918007e-05,-1.6634982123216e-07,3.94691539972851e-06,3.38773404537964e-05,-3.19784063729228e-06,1.43014430122602e-05,-1.72978682872813e-05,-2.46889295391525e-06,-1.42026816853545e-06,2.42745186488622e-06,-5.96568305994656e-06,4.84664029983577e-06,9.99840109144109e-07,-7.45598816178739e-06,4.92924637601537e-08,3.49374568534192e-08,3.98568689878131e-06,1.92008041824298e-06,1.64369223180261e-05,-1.8710913350065e-05,-1.7081332483203e-08,0.000212987321849487,-0.000504230940587432,3.78905069550462e-07
"south_west","p_G_D_CHR",-0.000115424859981649,8.02267096132339e-05,-8.83698261050877e-06,6.80453117204331e-06,-8.41819044640581e-07,3.62817509002596e-06,-1.31417967332694e-06,-2.98891270750138e-07,4.88481527396565e-06,-6.04222966162945e-06,1.37016682465692e-06,-8.23472370844918e-07,2.88877086475285e-06,1.46332970589362e-06,2.5229451322926e-06,2.81272041233367e-06,-5.37483536356705e-06,5.7501462258237e-06,-4.20893951616178e-06,1.19895696794687e-06,1.88369313381851e-06,4.06624932962923e-06,-1.23837275807054e-05,1.40604484210581e-06,7.97173450081625e-06,-1.13985174664002e-06,-2.6185987978672e-07,-2.63065419085156e-06,5.16345676931006e-06,-1.56223519570598e-06,0.00027556943808151,-2.69464557148017e-10,3.06517956684991e-11,-3.47454276140898e-05,-5.89379235237269e-05,-4.83774086256351e-05,2.71553684981086e-05,-0.000161126389727639,3.79373411728761e-05,-1.72978682872813e-05,0.000242719602058851,6.72313555446153e-06,9.33445260346189e-08,-1.02308714739881e-05,1.76229999321945e-05,-3.53615141856724e-05,-3.33679728918145e-06,-3.74271045103785e-05,1.39017365366552e-07,2.05015157229848e-08,-3.17890469576289e-05,2.83173286216994e-06,-0.000132227929367096,5.90275753788907e-05,-9.27367075686492e-08,-0.000116132521973447,0.00229611819568419,-7.9654600967534e-06
"south_west","p_H",-2.14796444713903e-05,-2.68811442120178e-05,1.9726731480413e-06,-6.2793291644205e-08,-7.72701599801962e-08,-1.02930685825129e-06,1.06442715536195e-06,-9.44039035704329e-07,-8.48784499186838e-08,-1.19844849505142e-06,-3.36065169751249e-08,-3.67236673700847e-07,-9.37796130853809e-07,-1.55357022830501e-07,3.07369202614649e-06,-1.14064545258957e-06,1.0122682121439e-06,-3.47530254687441e-06,2.57101316965688e-06,-1.56887060197915e-06,-3.87678370349276e-07,-1.87773191229111e-06,3.47664152357342e-06,-2.06060949609947e-06,2.78249655458747e-07,-2.21597685059331e-06,-4.55962155363162e-07,2.52526215445431e-08,-1.254914925654e-06,1.00344910334049e-06,0.000264010413369985,-1.48506305294982e-09,5.33122481589638e-10,-6.60314626309293e-06,2.42485979552168e-05,3.88531272893692e-05,-9.03112107639531e-06,2.08997176680681e-05,-1.93982615883507e-05,-2.46889295391525e-06,6.72313555446153e-06,2.19035483593489e-05,1.56845935510588e-06,9.884996951555e-06,-2.95841987074414e-06,-6.50350621259784e-07,6.42686338929112e-07,-4.60331188786052e-06,-8.42954588111386e-08,-5.85176042750723e-08,5.87288183032724e-05,1.17391918510839e-05,3.53199667948877e-05,-2.98026823843629e-05,-5.17001904797599e-08,0.000243723697586046,0.00029098550466426,3.59408899841048e-06
"south_west","p_H_2",2.28373290866898e-05,-3.25388644800106e-06,9.85322761032335e-07,2.18394942584478e-06,-6.55488967248894e-08,-5.56678944938158e-07,-8.38924634911456e-07,6.07201047876192e-07,-2.14485050191543e-06,1.55117872640432e-07,2.65506460520137e-07,1.15349539433665e-07,-2.81593550403764e-06,3.45493007232273e-07,-6.04972825099676e-07,-1.33727803550986e-06,-4.79366743714877e-07,-2.41658742256272e-06,-7.42495230657188e-07,-1.09589849945658e-07,-3.97856960671208e-06,-2.58853387351627e-06,1.79269845707552e-06,-1.63455699721851e-06,6.66725783476731e-07,2.06776235545938e-06,-4.44529645233157e-06,2.56358751528148e-06,-1.81250163332503e-06,-8.89317109759645e-07,0.000116798736168794,6.33650557272778e-11,-6.36003301654255e-11,4.88313011197947e-05,-1.55048857935994e-05,-1.20584764973288e-05,-1.69049726464245e-05,2.59667138085373e-05,4.32674173050101e-06,-1.42026816853545e-06,9.33445260346189e-08,1.56845935510588e-06,0.000181488642242938,-1.17827020561483e-06,-2.19383788314017e-05,5.9279981635422e-06,-2.02351030078569e-06,-3.7960473596236e-05,-4.61832080879215e-07,-1.89033369975828e-07,8.04884943866032e-05,1.94443223679304e-05,0.000118958100656177,-5.89377845103524e-07,-6.26159250213434e-08,0.00051943170058961,0.000462257422005968,4.77594661872046e-06
"south_west","p_H_3",6.92975066230631e-05,-4.72405739700346e-06,2.85871646167884e-06,-8.46202795166733e-07,-1.86817094976147e-06,2.95099353274705e-06,7.41408470823764e-07,-2.06294100219021e-06,1.5843370173616e-06,3.45113348220854e-07,-9.60346331086194e-07,-7.25943185067492e-09,-2.70526634035462e-06,5.91463467566521e-07,-7.15546514288213e-08,-4.18979066910875e-07,3.36718868405168e-06,-4.14686192940979e-07,-4.82236203171062e-07,6.33870228775603e-07,-1.75280264083647e-06,3.05371806105112e-06,-2.86775999857676e-05,2.21098601693848e-08,-8.47805555812622e-08,1.17993866490812e-06,-2.35519096647874e-06,1.90981210253572e-06,-2.12447647645677e-06,1.99088163835159e-06,-2.68596986542048e-05,-1.54173867429743e-09,6.59300933112407e-10,-7.06807104993872e-05,-8.14575402744397e-05,-1.01140387431004e-05,-6.68362654711102e-05,0.000106832077166717,-1.62676431358214e-06,2.42745186488622e-06,-1.02308714739881e-05,9.884996951555e-06,-1.17827020561483e-06,0.000227603895777774,1.40271773420417e-05,1.17589470220766e-05,-3.06987185739253e-06,-4.96887024679626e-05,-3.10513232337671e-07,-1.67801378062044e-07,5.99017673707992e-05,6.13372868705592e-05,-0.000213293481079737,0.000102193777071001,-2.11782644988463e-07,-6.773955161895e-05,-0.000163919799255021,-1.96509700416207e-05
"south_west","p_H_D",-3.25512881287232e-06,-3.10610011400929e-05,-7.36520189740788e-07,6.93956953527703e-06,-8.69644284582704e-07,3.75872125660734e-06,-1.40771866486679e-06,-3.08023816604701e-07,1.1014848739938e-06,-5.57387178514456e-07,-9.33375213896119e-08,-2.60761816379423e-07,1.39073915448039e-06,-3.57467089351442e-06,8.0961154729961e-06,5.93820312496962e-06,-3.41406329310943e-06,9.93693278358127e-07,5.01630649013519e-06,-3.52429878254193e-06,4.24432910058947e-06,-5.42618639088201e-06,2.99694843297715e-05,-7.79125819884758e-07,1.0658396446982e-06,7.46193871816044e-08,3.81544424559883e-07,-1.86751947525211e-06,2.38797689659353e-06,-3.87990706388996e-07,0.000231813715382494,-3.79135053265407e-10,1.32818570333756e-10,-0.000488558416013162,-0.000281280855081185,-1.38808182751271e-05,-1.30046432450031e-06,-5.14974793383019e-05,-7.22615927700603e-06,-5.96568305994656e-06,1.76229999321945e-05,-2.95841987074414e-06,-2.19383788314017e-05,1.40271773420417e-05,0.000159992666702126,-3.47181238734327e-05,-9.13107990716111e-06,-0.000164486001010199,-6.00560390060634e-08,-5.88471748908649e-08,-6.60539171617362e-05,5.81484387459512e-05,1.90041281581762e-05,4.17238605423069e-05,-9.41310833649426e-08,-6.72333175705579e-05,0.00228475095643049,-1.21018298412244e-05
"south_west","p_ICU",5.08593859218869e-05,1.74092805331753e-06,2.6142597495983e-06,-4.11217774420213e-06,-2.42578148577498e-07,-7.75037120485336e-07,-2.18047811991654e-07,-5.03101357540279e-08,-8.47810194623542e-08,-7.07737847089733e-07,-2.459507615564e-07,-2.41386701743751e-07,4.25018265250737e-07,-1.59970466238816e-06,-6.67863575473814e-06,-5.8540206981012e-07,-2.89087262994321e-07,-9.38972585244373e-08,-2.71056329253702e-07,-9.08082877732065e-07,-9.50295678343565e-07,-3.36130896739122e-06,9.52330666584574e-06,-6.50853251766868e-07,-2.32389888527704e-06,9.45657521820504e-07,-8.3335513458262e-07,4.57718807702953e-07,-1.80013571063253e-06,9.96391384489117e-07,2.46797158825851e-06,9.29577390335364e-10,-2.22463543585435e-10,0.000118697464284656,7.42253541032152e-05,9.38190123960684e-08,3.89587751272791e-06,2.93359584225009e-05,1.06693340190827e-05,4.84664029983577e-06,-3.53615141856724e-05,-6.50350621259784e-07,5.9279981635422e-06,1.17589470220766e-05,-3.47181238734327e-05,6.2013104137219e-05,2.4621718182742e-06,8.37972170233801e-05,-5.49501303573915e-08,-1.64359056204852e-08,6.13679029918445e-05,-1.95251524953966e-05,1.34258250650827e-05,1.5326381729231e-06,1.41475205482775e-08,0.000620586446733477,-0.00127056969666206,5.61989623111138e-06
"south_west","p_ICU_2",-6.25541433298322e-06,-2.63096852332169e-06,6.86906685504505e-07,-1.79547304075516e-07,1.90934738372711e-07,-5.96709811791693e-07,3.38790913000486e-07,-1.41736198520724e-07,1.35269162263084e-07,-3.7788193506533e-07,2.84651890655859e-08,-1.4831361933235e-08,-2.37231438957405e-07,-1.21815373314398e-08,-1.17442450536416e-06,-4.18406559181317e-07,2.47210948718055e-07,-4.83452687389959e-07,3.93956278788041e-07,-4.50951978519986e-08,-6.75301320451311e-07,5.78372002214813e-07,-3.03689220664642e-06,-1.67404164605558e-07,5.71277852618266e-08,-6.39837154495978e-08,1.15354080232751e-07,-3.41693013624967e-08,-5.0929376088805e-08,-2.24500070511837e-08,-1.44854908610938e-05,5.85344587258517e-11,-2.55116218412515e-11,3.55792809938613e-05,2.51745520652022e-05,1.36360292967904e-05,7.70611810940938e-08,1.24238778357732e-05,-5.69497881506344e-07,9.99840109144109e-07,-3.33679728918145e-06,6.42686338929112e-07,-2.02351030078569e-06,-3.06987185739253e-06,-9.13107990716111e-06,2.4621718182742e-06,3.01239631030938e-06,2.18555545951514e-05,-3.66090612723721e-08,-2.65037752778198e-08,1.31826160825979e-05,-1.22578500430531e-05,2.19709916568721e-05,-4.75809510774942e-05,2.56241416557811e-09,6.35471619541883e-05,-0.000140577198978788,1.4156447414539e-06
"south_west","p_ICU_D",-5.67667685406379e-05,6.75017650503907e-05,8.14703736073923e-06,-4.91833623005954e-06,-1.05553972078436e-06,-3.92392676169607e-06,4.02552069635183e-06,-2.37434672069161e-06,3.56435151301743e-06,-4.59147965475907e-06,1.11139230948557e-06,-6.7209693864567e-07,4.00279037337614e-06,9.05770498637513e-07,-1.59074396339231e-05,-8.82612530216368e-06,2.58444313800727e-06,-2.36696228983777e-06,2.34894761508152e-06,-2.09045742431539e-06,-2.45835179891091e-06,5.14170798259476e-06,-3.01691926479614e-05,7.27490901639314e-06,-4.90664686309882e-06,-3.44131413847656e-06,-2.09087127413147e-06,7.04102155954211e-06,-1.0447076481081e-05,2.81141384913493e-06,0.000216522928068659,2.06806303399358e-09,-1.30924233791976e-09,0.000486125757853561,0.000280902522476348,-3.44352582983274e-05,-1.58242093305861e-05,7.25413413819598e-05,6.1564685229479e-06,-7.45598816178739e-06,-3.74271045103785e-05,-4.60331188786052e-06,-3.7960473596236e-05,-4.96887024679626e-05,-0.000164486001010199,8.37972170233801e-05,2.18555545951514e-05,0.000729839021513044,3.59616548369875e-07,1.62904217860783e-07,-3.2477712050188e-05,-0.000239451097973719,-5.60846779037897e-05,-0.000233282561475957,1.01252594325183e-07,0.00213120012498877,-0.00111526638797121,4.47125419932468e-05
"south_west","p_NC",-3.81567675244359e-07,2.8918461511701e-07,-4.17244699287978e-08,-4.27730856616762e-08,2.64329059169725e-09,1.1318420547202e-08,-1.30369041082192e-08,5.65700279721367e-09,1.21766679112686e-08,1.11726296585804e-08,2.88605168858293e-10,-3.46962828277439e-10,3.78751261489054e-08,-8.80177730531368e-13,6.05637579662084e-08,2.3278068054624e-08,-1.90589541180747e-08,5.02400044871831e-08,-1.95449475771688e-08,7.93929348982033e-09,6.66858267533111e-08,9.11454157224633e-09,6.31627513914427e-08,4.93830213469422e-09,7.85754069767788e-09,-1.5544058578668e-09,1.26087810200657e-08,3.68289326593203e-11,-1.81368962232722e-09,-2.21081988278002e-09,1.04287211468913e-06,9.81658517822232e-12,-3.6446036405227e-12,3.60411394885399e-07,1.05500883073242e-07,-7.42180180903538e-07,1.80763815846758e-07,-7.25279089014395e-07,2.14384195412114e-07,4.92924637601537e-08,1.39017365366552e-07,-8.42954588111386e-08,-4.61832080879215e-07,-3.10513232337671e-07,-6.00560390060634e-08,-5.49501303573915e-08,-3.66090612723721e-08,3.59616548369875e-07,1.01849274958047e-08,3.06524048001421e-09,-3.44359712637474e-07,-3.04562303353544e-07,-2.45141441995178e-06,1.09393118185995e-06,6.40136027958624e-10,-8.22304616314825e-06,-7.50085986724615e-06,-3.59044414822479e-08
